"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"182","Jean (MEI)","Botafogo","3,73",5,"3,42","0,00","0,00",10,0,1,0,11,0,0,0,0,0,0,0,1,0,0,8,0,8
"183","Douglas (ZAG)","Chapecoense","7,68",16,"3,41","-0,50","-0,40",24,0,0,5,10,3,0,1,0,0,0,0,2,0,0,19,0,11
"184","Bruno Peres (LAT)","São Paulo","9,15",2,"3,40","0,60","-0,91",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"185","Osman (ATA)","Chapecoense","4,04",5,"3,40","1,90","-0,08",4,1,0,0,6,2,2,0,0,0,0,0,0,0,0,2,0,10
"186","Aderllan (ZAG)","Vitória","3,45",10,"3,40","2,50","-0,19",9,1,0,4,6,5,3,0,0,0,1,0,1,0,0,15,0,12
"187","Victor Luis (LAT)","Palmeiras","7,97",6,"3,38","7,10","1,20",8,0,0,2,4,2,2,0,0,0,0,0,1,0,0,3,0,14
"188","Danilo Silva (ZAG)","Internacional","5,08",2,"3,35","0,00","0,00",5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,1
"189","Arboleda (ZAG)","São Paulo","9,34",11,"3,35","1,80","0,16",17,0,1,3,11,6,2,0,0,0,0,0,3,0,0,19,2,16
"190","Jucilei (MEI)","São Paulo","7,83",11,"3,34","0,00","0,00",31,0,0,0,17,2,0,0,0,0,0,0,2,0,0,21,0,18
"191","Rogério (ATA)","Sport","8,63",14,"3,32","0,00","0,00",4,2,1,0,25,14,8,0,0,0,0,0,0,0,0,12,6,16
"192","Andrés Ríos (ATA)","Vasco","6,84",14,"3,30","-0,60","-0,55",8,5,1,0,28,6,6,1,0,0,0,0,4,1,0,38,2,26
"193","Pablo Dyego (ATA)","Fluminense","5,75",10,"3,29","0,00","0,00",3,2,0,0,12,6,4,1,0,0,0,0,0,0,0,4,0,14
"194","Richardson (MEI)","Ceará","6,97",11,"3,29","5,20","-0,09",23,0,1,0,30,2,3,0,0,0,0,0,3,0,0,22,1,20
"195","Adilson (MEI)","Atlético-MG","6,64",10,"3,28","0,00","0,00",30,0,0,0,16,0,0,0,0,0,0,0,3,0,0,17,0,19
"196","Ronaldo Alves (ZAG)","Sport","6,68",15,"3,28","1,00","-1,06",20,0,0,4,20,7,1,0,0,0,0,0,3,0,0,13,1,16
"197","Maicon (MEI)","Grêmio","8,21",11,"3,27","0,00","0,00",19,3,1,0,8,4,2,0,0,0,0,0,3,1,0,17,0,42
"198","Desábato (MEI)","Vasco","8,20",14,"3,27","3,40","0,91",42,0,1,0,12,2,0,0,0,0,0,1,1,0,0,23,0,38
"199","Hyoran (MEI)","Palmeiras","5,21",12,"3,26","3,30","0,09",5,1,5,0,14,4,6,0,0,0,0,0,2,0,0,18,1,17
"200","Fábio (GOL)","Cruzeiro","9,72",15,"3,25","0,00","0,00",0,0,0,5,1,0,0,0,17,0,0,0,0,0,13,0,0,6
"201","Rhayner (ATA)","Vitória","8,58",11,"3,25","0,00","0,00",20,0,1,0,20,6,9,1,0,0,0,0,4,0,0,24,0,26
"202","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","0,00","0,00",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,5
"203","Zé Ricardo (TEC)","Botafogo","9,34",8,"3,22","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","Luiz Otávio (ZAG)","Ceará","8,34",14,"3,21","0,00","0,00",24,0,0,4,7,2,0,0,0,0,0,0,4,0,0,8,0,14
"205","Régis (MEI)","Bahia","6,72",14,"3,21","0,00","0,00",10,3,2,0,12,6,3,1,0,0,0,0,3,0,0,13,0,30
"206","Pedro Botelho (LAT)","Vitória","6,26",5,"3,20","0,00","0,00",8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,15
"207","Alisson (MEI)","Grêmio","6,47",4,"3,20","-0,10","-1,26",4,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,10
"208","Valdo (ZAG)","Ceará","7,22",10,"3,20","0,00","0,00",11,0,0,3,4,3,0,0,0,0,0,0,0,0,0,5,0,5
"209","Emerson (LAT)","Atlético-MG","4,43",5,"3,20","1,90","-0,08",10,0,0,1,11,1,0,0,0,0,0,0,1,0,0,10,0,11
"210","Pepê (ATA)","Grêmio","3,93",8,"3,19","7,30","-0,68",12,1,0,0,10,2,1,0,0,0,0,0,1,0,0,5,1,11
"211","Jadson (MEI)","Corinthians","7,25",10,"3,17","0,20","-1,70",2,2,3,0,1,3,1,1,0,0,0,0,0,0,0,5,0,23
"212","Rogério Micale (TEC)","Paraná","6,87",17,"3,14","1,94","0,09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","Diogo Barbosa (LAT)","Palmeiras","9,47",12,"3,12","0,00","0,00",20,0,2,4,7,0,0,0,0,0,0,0,4,0,0,22,0,24
"214","Marcinho (ATA)","Atlético-PR","3,81",5,"3,12","1,90","-0,87",3,1,0,0,11,2,2,0,0,0,0,0,0,0,0,8,0,8
"215","Gabriel (MEI)","Sport","6,89",16,"3,11","5,50","0,82",14,2,1,0,24,8,5,0,0,0,0,0,1,0,0,10,2,29
"216","Yann Rolim (MEI)","Chapecoense","2,94",2,"3,10","5,00","1,09",0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
"217","Vinícius Freitas (LAT)","Chapecoense","3,74",4,"3,08","0,00","0,00",4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4
"218","João Lucas (LAT)","Ceará","3,57",6,"3,08","1,30","-1,03",5,0,0,3,2,3,1,0,0,0,0,0,1,0,0,3,0,17
"219","Bruno Cosendey (MEI)","Vasco","4,32",6,"3,05","0,00","0,00",5,1,1,0,3,2,2,0,0,0,0,0,0,0,0,7,0,14
"220","Lucas Fernandes (ATA)","Vitória","5,51",11,"3,03","1,50","-0,37",8,1,0,0,22,2,3,2,0,0,0,0,0,0,0,6,0,20
"221","Thiago Heleno (ZAG)","Atlético-PR","8,87",10,"3,02","0,00","0,00",9,1,0,3,8,3,1,1,0,0,1,0,1,0,0,13,0,11
"222","Rodrigo Dourado (MEI)","Internacional","10,52",15,"3,02","4,20","0,70",50,0,0,0,17,1,3,0,0,0,0,0,7,0,0,43,1,22
"223","Vanderlei (GOL)","Santos","15,00",16,"3,01","5,00","1,27",0,0,0,4,2,0,0,0,22,0,0,0,0,0,19,0,0,2
"224","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"225","Carlos Gabriel (LAT)","Atlético-MG","3,37",2,"3,00","1,30","-0,37",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,5
"226","Ademir (ATA)","América-MG","2,97",9,"2,99","0,00","0,00",8,1,0,0,21,6,3,0,0,0,0,0,2,0,0,8,2,10
"227","Jorginho (TEC)","Vasco","5,97",9,"2,98","2,76","0,25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","Bruno Bispo (ZAG)","Vitória","4,18",2,"2,95","0,00","0,00",3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,2
"229","Edenílson (MEI)","Internacional","10,19",13,"2,94","10,00","1,40",15,1,2,0,13,6,2,0,0,0,0,0,2,0,0,7,0,28
"230","Messias (ZAG)","América-MG","9,45",17,"2,94","7,70","0,59",18,1,0,5,11,3,2,0,0,0,0,0,1,0,0,17,0,33
"231","Willian Farias (MEI)","Vitória","4,53",9,"2,92","0,00","0,00",16,0,1,0,3,4,1,0,0,0,0,0,1,0,0,9,0,7
"232","Everton Felipe (MEI)","Sport","5,47",6,"2,92","0,00","0,00",5,1,0,0,9,1,3,0,0,0,0,0,0,0,0,3,0,18
"233","Wellington Paulista (ATA)","Chapecoense","10,92",15,"2,88","7,60","1,35",10,4,2,0,22,20,2,0,0,0,0,0,6,0,0,35,7,34
"234","Manoel (ZAG)","Cruzeiro","5,56",4,"2,88","7,40","1,51",1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,5,1,5
"235","Antônio Carlos  (ZAG)","Palmeiras","8,58",13,"2,88","0,00","0,00",10,1,0,4,5,3,3,2,0,0,0,0,4,0,0,13,1,17
"236","Clayson (ATA)","Corinthians","9,67",7,"2,88","1,10","0,42",8,1,1,0,7,1,0,0,0,0,0,0,0,0,0,8,3,12
"237","Henrique (MEI)","Cruzeiro","9,21",10,"2,86","0,00","0,00",21,0,0,0,13,6,1,0,0,0,0,0,3,0,0,11,0,13
"238","Rafael Thyere (ZAG)","Chapecoense","4,24",15,"2,86","2,20","0,19",21,0,0,5,9,0,1,0,0,0,0,0,4,0,0,8,1,23
"239","Marlone (MEI)","Sport","8,51",16,"2,85","1,10","-0,47",9,1,3,0,23,9,8,0,0,0,0,0,1,0,0,6,2,44
"240","Ibañez (ZAG)","Fluminense","5,40",5,"2,84","3,50","-0,56",8,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,7
"241","Aderlan (LAT)","América-MG","4,36",11,"2,83","5,90","0,28",23,0,1,3,8,3,0,0,0,0,0,0,6,0,0,17,0,31
"242","Gregore (MEI)","Bahia","7,15",15,"2,83","1,70","-0,58",46,0,1,0,12,4,5,0,0,0,0,0,6,0,0,56,0,23
"243","Régis (LAT)","São Paulo","6,86",6,"2,82","0,00","0,00",10,0,0,2,2,1,1,0,0,0,0,0,2,0,0,7,0,12
"244","Raniel (ATA)","Cruzeiro","6,19",14,"2,82","-0,80","-0,03",7,2,1,0,19,11,6,0,0,0,0,0,0,0,0,27,3,8
"245","Alison (MEI)","Santos","7,69",10,"2,81","0,40","-0,04",29,0,0,0,13,2,0,0,0,0,0,0,5,0,0,18,0,15
"246","Murilo (ZAG)","Cruzeiro","6,38",3,"2,80","-2,40","-1,69",6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,6
"247","Raul Prata (LAT)","Sport","8,14",12,"2,78","0,00","0,00",24,0,0,3,15,2,2,0,0,0,0,1,2,0,0,15,0,42
"248","Élber (MEI)","Bahia","5,67",12,"2,77","2,70","0,39",9,1,3,0,14,0,10,0,0,0,0,0,5,0,0,6,1,29
"249","Thiago Galhardo (MEI)","Vasco","7,25",7,"2,76","2,50","0,06",5,0,2,0,12,4,2,1,0,0,0,0,3,0,0,7,0,11
"250","Renatinho (MEI)","Botafogo","4,70",9,"2,76","0,00","-0,41",14,0,0,0,7,3,5,0,0,0,0,0,1,0,0,5,0,12
"251","Lucas (LAT)","Vitória","6,50",6,"2,72","0,00","0,00",5,1,0,0,8,2,0,0,0,0,0,0,0,0,0,3,0,11
"252","Bruno Silva (ATA)","Chapecoense","2,54",12,"2,72","-0,10","-0,26",18,1,0,0,11,2,3,0,0,0,0,0,0,0,0,10,2,23
"253","Júlio César (GOL)","Fluminense","4,79",17,"2,70","1,50","-0,28",0,0,0,4,2,0,0,0,24,0,0,0,1,0,21,0,0,10
"254","Rafael Pereira (ZAG)","Chapecoense","4,61",6,"2,70","0,00","0,00",7,0,0,1,6,2,0,0,0,0,0,0,0,0,0,2,1,8
"255","Weverton (GOL)","Palmeiras","8,87",6,"2,70","11,00","1,39",0,0,0,3,1,0,0,0,3,0,0,0,0,0,4,0,0,1
"256","Hernane (ATA)","Grêmio","4,32",1,"2,70","0,00","0,00",0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1
"257","Igor (LAT)","Paraná","3,00",8,"2,70","1,10","-0,28",11,0,0,2,4,6,0,0,0,0,0,0,2,0,0,6,1,14
"258","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"259","Nikão (MEI)","Atlético-PR","10,75",14,"2,69","-0,10","-0,81",8,1,2,0,19,9,8,1,0,0,0,0,2,0,0,10,4,35
"260","Pedro Henrique (ZAG)","Corinthians","5,52",8,"2,68","1,80","0,05",8,0,0,3,7,3,1,0,0,0,0,0,3,0,0,6,0,12
"261","João Burse (TEC)","Vitória","6,78",1,"2,68","2,68","-0,38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","Léo Santos (ZAG)","Corinthians","2,73",4,"2,67","5,20","0,99",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0
"263","Canteros (MEI)","Chapecoense","7,99",16,"2,66","2,80","0,47",26,2,1,0,13,4,2,1,0,0,0,0,2,0,0,18,0,65
"264","Marcelo (MEI)","Botafogo","3,30",2,"2,65","0,00","0,00",2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,1
"265","Daniel Guedes  (LAT)","Santos","7,38",4,"2,65","0,00","0,00",6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,8
"266","Torito González (MEI)","Paraná","4,59",12,"2,63","0,20","-0,24",23,0,0,0,26,5,2,0,0,0,0,0,5,0,0,19,0,9
"267","Renê Júnior (MEI)","Corinthians","5,85",4,"2,60","0,00","0,00",9,0,0,0,5,2,0,0,0,0,0,0,0,0,0,12,0,4
"268","Gustavo Scarpa (MEI)","Palmeiras","9,45",5,"2,60","0,80","-0,88",7,0,0,0,8,6,2,0,0,0,0,0,1,0,0,5,0,14
"269","Victor (GOL)","Atlético-MG","9,99",17,"2,58","0,70","0,68",0,0,0,3,2,0,0,0,28,0,0,0,1,0,25,0,0,14
"270","Edimar (LAT)","São Paulo","3,64",5,"2,58","0,00","0,00",4,0,0,2,3,1,0,0,0,0,0,0,1,0,0,5,0,3
"271","Rafael Moura (ATA)","América-MG","9,58",12,"2,57","1,20","0,27",3,3,2,0,10,4,6,0,0,0,0,0,3,0,0,18,3,22
"272","Robinho (MEI)","Cruzeiro","5,88",14,"2,57","0,00","0,00",19,1,3,0,16,8,2,0,0,0,0,0,4,0,0,19,2,46
"273","Anderson (GOL)","Bahia","3,27",8,"2,55","-1,50","-0,14",0,0,0,2,2,0,0,0,8,0,0,0,0,0,7,0,0,2
"274","Barcos (ATA)","Cruzeiro","7,42",4,"2,55","0,00","0,00",4,1,0,0,3,3,1,0,0,0,0,0,0,1,0,5,0,8
"275","René (ZAG)","Paraná","4,23",3,"2,53","3,00","0,53",6,0,0,0,2,1,1,0,0,0,0,0,0,0,0,4,0,8
"276","Jeferson (LAT)","Vitória","5,18",13,"2,53","2,70","0,67",19,0,1,3,10,2,1,0,0,0,0,0,4,0,0,14,1,26
"277","Emerson Sheik (ATA)","Corinthians","7,66",8,"2,52","0,00","0,00",2,0,2,0,11,0,1,1,0,0,0,0,0,0,0,4,0,2
"278","Denilson (ATA)","Atlético-MG","8,41",7,"2,52","0,00","0,00",3,2,0,0,5,5,1,0,0,0,0,0,0,0,0,11,3,12
"279","Moisés (MEI)","Palmeiras","6,30",13,"2,51","5,80","0,74",21,1,0,0,17,4,4,1,0,0,0,0,4,0,0,18,0,31
"280","Paulinho (ATA)","São Paulo","1,29",1,"2,50","0,00","0,00",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"281","Ramon (ZAG)","Vitória","2,94",12,"2,48","0,00","0,00",11,1,0,3,10,3,2,0,0,0,0,0,3,0,0,18,0,15
"282","Leandro Vilela (MEI)","Paraná","4,95",13,"2,47","3,70","-0,56",31,0,0,0,21,7,1,0,0,0,0,0,4,0,0,28,0,32
"283","Jefferson (GOL)","Botafogo","8,15",12,"2,46","0,00","0,00",0,0,1,2,1,0,0,0,16,0,0,0,0,0,16,0,0,7
"284","Rafael Marques (ATA)","Sport","4,28",14,"2,46","3,20","0,06",10,1,1,0,13,8,8,0,0,0,0,0,1,0,0,12,6,17
"285","Lucas Fonseca (ZAG)","Bahia","6,78",14,"2,46","-0,30","0,03",12,0,0,4,16,3,2,1,0,0,0,0,3,0,0,10,0,28
"286","Thiago Santos (ATA)","Paraná","1,64",6,"2,43","0,00","0,00",1,1,1,0,8,6,0,2,0,0,0,0,2,0,0,11,5,9
"287","Gabriel (ZAG)","Atlético-MG","6,38",15,"2,43","0,00","0,00",19,0,0,2,17,2,2,1,0,0,1,0,1,0,0,13,0,13
"288","Jadson (MEI)","Fluminense","8,32",16,"2,42","1,50","-0,20",29,0,1,0,25,6,4,0,0,0,0,0,3,0,0,23,1,46
"289","Lucas Lima (MEI)","Palmeiras","7,28",15,"2,41","2,30","-0,93",17,2,1,0,14,5,2,1,0,0,0,0,3,0,0,25,0,27
"290","Luis Ricardo (LAT)","Botafogo","3,99",5,"2,38","0,00","0,00",4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,12
"291","Matheus Ferraz (ZAG)","América-MG","6,16",13,"2,37","5,20","0,37",16,0,0,4,5,1,0,0,0,0,0,0,2,0,0,12,1,20
"292","Luiz Gustavo (ZAG)","Vasco","3,99",9,"2,37","0,90","-0,19",15,0,0,2,8,3,0,0,0,0,0,0,3,0,0,9,1,22
"293","Sornoza (MEI)","Fluminense","7,76",16,"2,36","0,60","-0,40",19,0,1,0,10,14,10,0,0,0,0,0,4,0,0,9,0,38
"294","Werley (ZAG)","Vasco","5,87",6,"2,35","0,00","0,00",9,0,0,1,5,3,2,0,0,0,1,0,0,0,0,8,0,9
"295","Camilo (MEI)","Internacional","4,23",4,"2,35","0,00","0,00",1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
"296","Bruno Silva (MEI)","Cruzeiro","6,35",11,"2,33","0,50","-0,55",12,1,1,0,4,10,1,0,0,0,0,0,3,0,0,15,0,10
"297","Neto Moura (MEI)","Sport","4,81",10,"2,33","4,00","0,51",13,0,0,0,10,3,3,0,0,0,0,0,1,0,0,8,0,4
"298","Caio Henrique (MEI)","Paraná","4,49",16,"2,33","0,00","0,00",16,0,3,0,11,8,3,0,0,0,0,0,1,0,0,10,2,31
"299","Leandro Pereira (ATA)","Chapecoense","6,14",14,"2,31","0,00","0,00",11,2,0,0,18,9,5,1,0,0,0,1,1,0,0,23,9,8
"300","Luan (ATA)","América-MG","9,59",8,"2,30","0,00","0,00",12,0,2,0,15,7,1,0,0,0,0,1,2,0,0,16,3,18
"301","Edinho (ATA)","Atlético-MG","3,36",1,"2,30","0,00","0,00",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"302","Raphael Alemão (ATA)","Paraná","3,54",4,"2,30","0,00","0,00",3,0,0,0,3,2,4,0,0,0,0,0,0,0,0,4,0,4
"303","Felipe Azevedo (ATA)","Ceará","4,87",14,"2,29","-0,30","0,11",9,1,2,0,16,5,4,0,0,0,0,0,0,0,0,13,1,31
"304","Léo Cittadini (MEI)","Santos","8,14",11,"2,29","0,00","0,00",13,0,1,0,10,4,2,0,0,0,0,0,2,0,0,9,1,3
"305","Arnaldo (LAT)","Ceará","5,49",7,"2,26","0,00","0,00",7,0,0,2,8,0,0,0,0,0,0,0,1,0,0,5,0,14
"306","Gum (ZAG)","Fluminense","4,77",13,"2,25","-2,30","-1,15",14,0,1,3,5,4,1,0,0,0,0,0,1,0,0,17,0,27
"307","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,7
"308","Renan Lodi (LAT)","Atlético-PR","3,87",8,"2,19","11,30","1,30",7,0,0,2,10,7,5,0,0,0,1,1,1,0,0,7,1,12
"309","Lucas Romero (MEI)","Cruzeiro","5,06",12,"2,18","2,40","0,37",24,0,0,0,11,2,2,0,0,0,0,0,1,0,0,18,1,26
"310","Michel Bastos (MEI)","Sport","4,33",10,"2,17","0,00","0,00",2,2,0,0,8,7,2,1,0,0,0,0,1,0,0,8,0,21
"311","Ezequiel (ATA)","Botafogo","4,69",7,"2,17","1,00","0,10",4,0,1,0,6,3,1,0,0,0,0,0,0,0,0,3,0,3
"312","Jean (LAT)","Palmeiras","5,54",5,"2,16","1,00","-0,02",3,0,0,2,2,1,1,1,0,0,0,0,1,1,0,5,0,4
"313","Aylon (ATA)","América-MG","7,06",10,"2,16","0,00","0,00",7,0,1,0,14,9,5,1,0,0,0,0,2,0,0,14,5,12
"314","Jandrei (GOL)","Chapecoense","5,14",17,"2,15","-2,00","-0,51",1,0,0,5,2,0,0,0,20,0,0,0,1,0,23,0,0,10
"315","Wagner (MEI)","Vasco","9,26",10,"2,14","0,00","0,00",7,2,0,0,20,5,5,0,0,0,0,0,6,0,0,13,2,19
"316","Judivan  (ATA)","América-MG","2,90",8,"2,14","0,00","0,00",3,0,1,0,6,4,6,0,0,0,0,0,0,0,0,9,0,4
"317","Eduardo Sasha (ATA)","Santos","7,40",14,"2,13","0,00","0,00",11,0,3,0,19,7,1,1,0,0,0,0,1,0,0,16,8,23
"318","Fabinho (MEI)","Ceará","4,02",8,"2,13","3,80","0,53",14,0,0,0,12,2,0,0,0,0,0,0,1,0,0,9,0,17
"319","Marcelo Hermes (LAT)","Cruzeiro","3,82",6,"2,12","-0,70","-0,36",11,0,0,1,6,4,0,0,0,0,0,0,2,0,0,7,0,25
"320","Zé Ivaldo (ZAG)","Atlético-PR","3,19",11,"2,12","0,00","0,00",12,0,0,4,6,2,1,0,0,0,0,0,4,0,0,13,1,18
"321","Douglas (MEI)","Corinthians","3,58",9,"2,12","1,50","-0,03",13,0,1,0,5,6,2,0,0,0,0,0,2,0,0,15,0,12
"322","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4,0,4
"323","Brenner (ATA)","Botafogo","4,76",8,"2,09","0,00","0,00",2,1,0,0,14,4,3,0,0,0,0,0,1,0,0,6,2,7
"324","Mateus Vital (MEI)","Corinthians","5,30",15,"2,09","1,50","0,38",7,1,1,0,13,6,4,0,0,0,0,0,0,0,0,5,2,16
"325","Paulo Roberto (MEI)","Corinthians","2,83",5,"2,08","0,00","0,00",11,0,0,0,1,1,1,0,0,0,0,0,2,0,0,5,0,7
"326","Mateus Norton (MEI)","Fluminense","3,02",5,"2,08","0,00","0,00",11,0,0,0,4,1,1,0,0,0,0,0,1,0,0,6,0,17
"327","Matheus Rossetto (MEI)","Atlético-PR","8,96",10,"2,06","0,00","0,00",15,1,0,0,4,3,0,0,0,0,0,0,1,0,0,10,2,21
"328","Ariel Cabral (MEI)","Cruzeiro","5,84",7,"2,05","10,00","2,37",17,0,0,0,6,2,0,0,0,0,0,0,4,0,0,7,0,14
"329","Bruno Guimarães (MEI)","Atlético-PR","5,40",12,"2,05","0,00","0,00",16,0,0,0,34,2,0,0,0,0,0,0,3,0,0,16,0,13
"330","Everson (ZAG)","Bahia","3,22",5,"2,04","-0,50","-0,79",4,0,0,1,2,2,0,1,0,0,0,0,1,0,0,3,1,8
"331","Robinho (ATA)","América-MG","4,13",6,"2,03","0,00","0,00",4,0,1,0,2,4,1,1,0,0,0,0,1,0,0,4,1,9
"332","Ruy (MEI)","América-MG","4,81",10,"2,02","4,90","-0,20",2,1,1,0,16,2,2,1,0,0,0,0,0,0,0,3,0,31
"333","Kelvin (ATA)","Vasco","5,65",8,"2,01","0,50","0,20",1,1,2,0,5,1,0,0,0,0,0,0,1,0,0,4,0,9
"334","Marlon (LAT)","Fluminense","4,70",9,"2,00","0,00","0,00",16,0,0,2,4,4,1,0,0,0,0,0,3,0,0,12,1,33
"335","Araruna (MEI)","São Paulo","3,10",5,"2,00","0,00","0,00",7,0,1,0,8,1,0,0,0,0,0,1,0,0,0,4,0,11
"336","Caíque (ATA)","São Paulo","1,15",1,"2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","Fábio Santos (LAT)","Atlético-MG","5,84",14,"1,99","0,00","0,00",13,1,0,3,21,2,1,0,0,0,0,0,4,0,0,16,4,33
"338","Rodrigo Pimpão (ATA)","Botafogo","4,20",12,"1,99","0,80","0,02",13,1,0,0,14,4,3,0,0,0,0,0,3,0,0,9,0,23
"339","Lucas Silva (MEI)","Cruzeiro","4,69",10,"1,98","0,00","0,00",22,0,0,0,12,6,0,0,0,0,0,0,3,0,0,22,0,23
"340","André (ATA)","Grêmio","8,09",14,"1,97","0,00","0,00",9,3,0,0,23,10,5,0,0,0,0,0,3,0,0,32,11,27
"341","Guilherme (MEI)","Atlético-PR","7,99",11,"1,96","0,00","0,00",7,2,0,0,15,7,2,0,0,0,0,0,3,0,0,12,0,28
"342","Rayan (ZAG)","Paraná","2,92",11,"1,96","-0,40","-0,17",16,0,0,1,10,5,1,0,0,0,0,0,3,0,0,14,2,12
"343","Cuca (TEC)","Santos","8,85",1,"1,95","1,95","-1,43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","Elias (MEI)","Atlético-MG","5,39",16,"1,95","1,10","-0,27",17,1,3,0,13,5,1,0,0,0,0,0,5,0,0,17,4,28
"345","Rafinha (MEI)","Cruzeiro","6,61",9,"1,94","-0,80","-0,67",7,0,1,0,14,1,2,0,0,0,0,0,0,0,0,7,3,11
"346","Wescley (MEI)","Ceará","4,23",9,"1,94","0,00","0,00",5,2,0,0,4,5,2,0,0,0,0,0,1,0,0,13,1,18
"347","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"348","Iago Maidana (ZAG)","Atlético-MG","3,59",3,"1,90","2,20","0,37",2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0,5
"349","Artur (ATA)","Palmeiras","3,38",4,"1,90","0,00","0,00",2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,1,1,1
"350","Amaral (MEI)","Chapecoense","4,15",10,"1,87","0,60","-0,84",18,0,0,0,3,1,2,0,0,0,0,0,1,0,0,15,0,12
"351","Thaciano (MEI)","Grêmio","2,73",8,"1,86","2,00","0,55",7,1,0,0,3,2,4,0,0,0,0,0,2,0,0,11,1,5
"352","Edílson (LAT)","Cruzeiro","6,89",9,"1,85","0,00","0,00",12,0,0,3,7,4,2,0,0,0,0,0,6,0,0,10,0,28
"353","Henrique (LAT)","Vasco","6,14",11,"1,85","0,00","0,00",16,0,1,2,17,2,1,0,0,0,0,1,4,0,0,19,1,23
"354","Raphael Veiga (MEI)","Atlético-PR","6,05",13,"1,85","3,40","0,62",3,1,2,0,16,3,9,0,0,0,0,0,4,0,0,10,0,22
"355","Rossi (ATA)","Internacional","4,09",10,"1,84","1,70","-0,30",7,1,1,0,10,2,1,1,0,0,0,0,2,1,0,8,0,13
"356","Yago (MEI)","Vitória","8,68",12,"1,84","2,60","0,29",13,1,0,0,21,6,5,0,0,0,0,1,3,0,0,15,1,26
"357","Cícero (MEI)","Grêmio","5,49",11,"1,82","0,00","0,00",11,0,1,0,8,5,5,0,0,0,0,0,3,0,0,10,0,15
"358","Guilherme (ATA)","Chapecoense","4,88",10,"1,82","0,00","0,00",4,1,0,0,12,5,2,0,0,0,0,0,0,0,0,4,1,19
"359","Paulo Victor (GOL)","Grêmio","6,40",3,"1,80","4,70","1,05",0,0,0,1,0,0,0,0,3,0,0,0,1,0,3,0,0,2
"360","Geuvânio (ATA)","Flamengo","4,33",6,"1,80","-0,30","-0,27",7,0,1,0,1,1,3,0,0,0,0,0,2,0,0,6,1,7
"361","Wanderson (ZAG)","Atlético-PR","4,07",9,"1,79","1,70","0,34",10,0,0,3,0,2,0,0,0,0,0,0,1,0,0,14,1,20
"362","Pedrinho (MEI)","Corinthians","3,62",14,"1,78","3,60","-0,08",8,0,1,0,25,10,8,0,0,0,0,0,1,0,0,13,2,42
"363","Vinícius (MEI)","Bahia","4,81",15,"1,77","-0,20","0,15",7,2,0,0,7,16,8,0,0,0,0,0,2,1,0,10,1,41
